[ 2025-11-06 09:48:20,123 ] 162 numexpr.utils - INFO - NumExpr defaulting to 12 threads.
[ 2025-11-06 09:48:25,178 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-11-06 09:48:25,184 ] 107 dagshub - INFO - Accessing as shreenath6362
[ 2025-11-06 09:48:25,893 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/shreenath6362/network_security-MLOPs "HTTP/1.1 200 OK"
[ 2025-11-06 09:48:27,021 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-11-06 09:48:27,023 ] 107 dagshub - INFO - Initialized MLflow to track repo "shreenath6362/network_security-MLOPs"
[ 2025-11-06 09:48:27,024 ] 107 dagshub - INFO - Repository shreenath6362/network_security-MLOPs initialized!
[ 2025-11-06 09:48:27,035 ] 20 root - INFO - Initiate the data ingestion
[ 2025-11-06 09:48:29,087 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-11-06 09:48:29,087 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-11-06 09:48:29,087 ] 75 root - INFO - Exporting train and test file path.
[ 2025-11-06 09:48:29,148 ] 84 root - INFO - Exported train and test file path.
[ 2025-11-06 09:48:29,148 ] 22 root - INFO - Data Initiation Completed
[ 2025-11-06 09:48:29,154 ] 26 root - INFO - Initiate the data Validation
[ 2025-11-06 09:48:29,204 ] 32 root - INFO - Required number of columns:2
[ 2025-11-06 09:48:29,204 ] 33 root - INFO - Data frame has columns:31
[ 2025-11-06 09:48:29,204 ] 32 root - INFO - Required number of columns:2
[ 2025-11-06 09:48:29,204 ] 33 root - INFO - Data frame has columns:31
[ 2025-11-06 09:48:29,364 ] 28 root - INFO - data Validation Completed
[ 2025-11-06 09:48:29,364 ] 31 root - INFO - data Transformation started
[ 2025-11-06 09:48:29,364 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-11-06 09:48:29,364 ] 65 root - INFO - Starting data transformation
[ 2025-11-06 09:48:29,387 ] 48 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-11-06 09:48:29,387 ] 53 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-11-06 09:48:29,399 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-11-06 09:48:29,402 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-11-06 09:48:29,402 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-11-06 09:48:29,405 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-11-06 09:48:29,407 ] 35 root - INFO - data Transformation completed
[ 2025-11-06 09:48:29,408 ] 37 root - INFO - Model Training sstared
